latitude,longitude,elevation,wind_speed,humidity,temperature,distance,angle,velocity,elevation_diff,drag_force
-68.71060334359203,-27.412182519055307,371.2718886119044,7.863544477190347,0.6387617573665293,-19.52695378949358,30,-1.5707963267948966,14306.629324436743,-1224.8217792132227,25737457.052925576
25.185783838954293,38.30155708605275,1905.5833139438892,13.68421700401439,0.4903053465487371,2.36074418925973,30,1.5707963267948966,14306.629324436743,1534.3114253319848,33413177.774714146
-64.19640826637165,-173.09044860863992,1374.9765527756306,20.498440066430412,0.9894097772844316,11.832232873766907,30,-1.5707963267948966,14306.629324436743,-530.6067611682586,671028.1629866145
80.04040506892511,-71.43306599716225,431.0153542271169,20.868763369165716,0.0653042071517802,35.326687706031585,30,-1.5707963267948966,14306.629324436743,-943.9611985485137,54685361.5659428
3.932697915012895,57.66247349736662,1894.7411809778484,8.505565397464999,0.7832344383138131,-14.630327298025993,30,1.5707963267948966,14306.629324436743,1463.7258267507316,15149885.982436923
-15.360850801705752,-75.57206140424013,1461.7116135403155,11.397808677003615,0.2883984973314939,4.356539318097024,30,-1.5707963267948966,14306.629324436743,-433.02956743753293,46311657.480298415
-42.37998982116714,42.485554439582955,507.88328519005165,5.434528852107091,0.241418620076574,-18.541208017390534,30,-1.5707963267948966,14306.629324436743,-953.8283283502639,53836864.419145584
49.36206409815901,-25.643267659524184,426.62395473496395,23.65636536919556,0.662504571532676,0.55665906049542,30,-1.5707963267948966,14306.629324436743,-81.2593304550877,22271345.166862052
-7.892940201021261,-131.22933687991792,1036.4014278613265,1.705442292997209,0.2460631849909644,17.333863530387696,30,1.5707963267948966,14306.629324436743,609.7774731263626,46861098.19538702
12.318110796356734,-72.61836265582892,51.32543610906315,20.90991725174962,0.6658591175591877,-3.255923106284097,30,-1.5707963267948966,14306.629324436743,-985.0759917522633,22363384.405772284
-86.61783592145608,25.187367852455367,414.9401508822188,23.360861878233106,0.5173085172022888,-7.415003020661894,30,1.5707963267948966,14306.629324436743,363.61471477315564,32814280.720421325
21.174389473657868,32.71419404934235,849.3709375030126,23.322226855462596,0.4240889884358493,-13.05780600037438,30,1.5707963267948966,14306.629324436743,434.43078662079375,40006019.28125323
20.17723009003585,26.757089585848377,748.3399606684511,7.782676930360648,0.554687808661419,14.628414641220507,30,-1.5707963267948966,14306.629324436743,-101.03097683456144,27940386.341944344
21.04811943745625,55.1522951485681,927.1508487296214,11.214394137976845,0.2870515199196297,21.716200354281163,30,1.5707963267948966,14306.629324436743,178.81088806117032,43650550.62539837
79.87465413263234,54.757177200608,555.2574125894638,17.62798905589167,0.7065747062729789,20.317428435749346,30,-1.5707963267948966,14306.629324436743,-371.89343614015763,18051276.71756252
32.72765383862702,-24.689363243769375,1173.5686929163376,8.18465707273401,0.414856869333564,36.93166124323045,30,1.5707963267948966,14306.629324436743,618.3112803268738,34055984.66613695
-25.28857789671852,142.75677450638267,1727.711211846463,11.125583976536662,0.3605455604858922,-19.837807166389837,30,1.5707963267948966,14306.629324436743,554.1425189301253,45615998.42290025
-11.334248316118533,-47.67772678275725,235.06371192406615,5.911628405569189,0.8286569145557378,18.83179923364216,30,-1.5707963267948966,14306.629324436743,-1492.6474999223967,10594870.327554429
35.57361526690768,-23.088626904374337,1034.7582143082284,13.795676512680222,0.924966911953192,16.02353422585837,30,1.5707963267948966,14306.629324436743,799.6945023841622,4684968.153889345
-79.15941510673143,141.09240780564198,264.13621269030665,1.3383690376234223,0.0460073108872969,15.324376598217292,30,-1.5707963267948966,14306.629324436743,-770.6220016179218,59711367.89541785
30.018008780220185,110.22983605659084,1433.7193623851874,23.993876537118545,0.2326269928297655,37.766219190414546,30,1.5707963267948966,14306.629324436743,1169.5831496948808,44541246.89209912
30.714816531268696,73.39989007453187,792.1194056145874,2.308693409598982,0.3485193694925632,-18.98769959779762,30,-1.5707963267948966,14306.629324436743,-641.5999567706,46317565.39572098
-52.13113900670864,-143.91832056757158,1130.842623717018,15.56505446494578,0.8149664793702474,21.788945842087003,30,1.5707963267948966,14306.629324436743,338.72321810243045,11325937.16758866
-66.79326642212641,151.0137409480825,366.5596724281572,9.204302986355884,0.9854914276432976,28.820718982111806,30,-1.5707963267948966,14306.629324436743,-764.2829512888607,867254.933360649
-33.22289683364691,77.1268678376801,289.6955186867545,17.326288464941264,0.9689717046703518,10.588431797295048,30,-1.5707963267948966,14306.629324436743,-76.86415374140273,1974719.3408042847
-24.53206123032793,179.58492236443192,976.1125612979092,28.783000225002755,0.9049483455499268,0.037892175808551,30,1.5707963267948966,14306.629324436743,686.4170426111548,6284449.392809544
12.635418675218332,-126.19861032312224,711.2254756999113,19.367107333680117,0.2965562650640299,27.450409793644297,30,-1.5707963267948966,14306.629324436743,-264.88708559799795,42241580.84206859
-11.05172757678234,132.52538065255715,1880.8638905056264,1.0608730726647275,0.992011243414474,-14.16542446205452,30,1.5707963267948966,14306.629324436743,1169.638414805715,557331.2724936911
87.9072908506607,-121.50254351650506,1530.6505076139306,12.912073185241836,0.2494200410564512,6.522138263795515,30,-1.5707963267948966,14306.629324436743,-350.2133828916958,48467791.68881277
-71.63193406535495,41.60144314218391,1497.3272397010946,15.300505569547507,0.1059061548822322,11.197142474250292,30,-1.5707963267948966,14306.629324436743,-33.323267912835945,56779805.38561661
-52.40218390292976,-135.42480617420105,1807.439479491867,16.08532484110356,0.950952611055394,21.637384656072857,30,1.5707963267948966,14306.629324436743,310.11223979077226,3003753.8703396674
-60.964286780700675,125.2829625560044,166.8448708840371,20.441775318115138,0.2334202554680963,-14.546856078055432,30,-1.5707963267948966,14306.629324436743,-1640.5946086078297,53559362.37170318
27.559498583771713,110.63482514100384,1104.384939844813,8.327882931952983,0.6897682650777505,-6.334429907728342,30,1.5707963267948966,14306.629324436743,937.5400689607759,21004215.986927
-44.40751154283922,24.87626590125359,1168.9521379115376,3.8658169639896056,0.0583563589805886,4.618093761407536,30,1.5707963267948966,14306.629324436743,64.56719806672459,61224936.940152764
-6.064060885864862,-33.41401299864012,1923.872757094458,11.78027029641283,0.7307090991274762,17.39768038120784,30,1.5707963267948966,14306.629324436743,754.9206191829203,16734131.018575555
-46.00339343971151,-155.09988163615031,584.2950535850977,28.692171683878463,0.8817202123338397,33.21764687304505,30,-1.5707963267948966,14306.629324436743,-1339.5777035093602,6968053.266149867
-61.38547494380645,71.07435833204292,481.65755983089366,5.613926752525343,0.2724368954659625,17.129570094482588,30,-1.5707963267948966,14306.629324436743,-102.637493754204,45253869.708396785
-70.13247459042508,-16.724634235895223,200.58788453099564,27.119518647847112,0.3790568960774285,-11.992311743903931,30,-1.5707963267948966,14306.629324436743,-281.069675299898,42957186.85788173
28.139326103749212,79.94001580932525,32.859259182948406,16.31417850231979,0.3742961833209161,38.83480796723694,30,-1.5707963267948966,14306.629324436743,-167.72862534804722,36192960.57330219
-65.12706875724952,131.89763733430652,1859.0586335843811,13.707342649372974,0.7487882575401331,32.307144085329575,30,1.5707963267948966,14306.629324436743,1826.1993744014328,14843707.984492876
-54.61517489759037,171.1877418010389,1339.83309318182,26.46124230689669,0.2378072425390388,10.163245668719444,30,-1.5707963267948966,14306.629324436743,-519.2255404025611,48581143.39350505
-23.62946928102646,128.08920326133995,1570.3058240462756,13.758118853057576,0.171853099047643,35.34087890779798,30,1.5707963267948966,14306.629324436743,230.47273086445557,48449362.059426196
57.77878137262832,-175.7829296933993,563.4602115078982,21.725029098346297,0.4492916486877381,12.48284762542815,30,-1.5707963267948966,14306.629324436743,-1006.8456125383774,34814533.19977604
-72.52177035724897,-50.407896787789014,1172.8203323726534,11.97075965109306,0.3044684073773195,35.39836407334979,30,1.5707963267948966,14306.629324436743,609.3601208647552,40683289.351705156
60.8300833497847,82.79660247266088,127.91053224196224,27.121331787028733,0.8391891222586524,29.793842116200594,30,-1.5707963267948966,14306.629324436743,-1044.909800130691,9581437.823241385
-72.70228657908665,-118.2133161858814,971.2551918692458,20.700750605736825,0.2377418260156387,38.09718461765784,30,1.5707963267948966,14306.629324436743,843.3446596272836,44196984.929780886
85.76270370241124,7.573178233486544,1954.9902794888935,20.9886616275155,0.5023894574892614,35.1869686466895,30,1.5707963267948966,14306.629324436743,983.7350876196477,29126512.92723253
-5.642783703413713,-160.4383241978687,1753.0104906331817,9.831612046713566,0.9425835996979304,-17.83797095428583,30,-1.5707963267948966,14306.629324436743,-201.97978885571183,4063579.615747337
85.8169958742607,-108.00125103729596,676.3179036736913,22.703359282106675,0.6339976977446607,-9.513679750343602,30,-1.5707963267948966,14306.629324436743,-1076.6925869594904,25080785.83635485
18.87219355410828,-173.33215399417898,1923.140309082997,19.08183166341424,0.8672894054624648,3.3480806260711446,30,1.5707963267948966,14306.629324436743,1246.8224054093057,8668621.564237041
43.0674442916943,105.7311732086714,463.40325294240904,7.200608201391287,0.9402096893547672,37.12856183772524,30,-1.5707963267948966,14306.629324436743,-1459.7370561405878,3477639.1969611812
-82.94619739422228,-99.38711229826316,1898.6376448313629,4.816164674557692,0.7507648618863519,-1.9982648314442244,30,1.5707963267948966,14306.629324436743,1435.2343918889537,16602971.79303469
-39.09474673624628,-55.67339494911504,1882.755409412997,23.89174423551995,0.6995750602247514,-10.371941366743938,30,-1.5707963267948966,14306.629324436743,-15.88223541836578,20654650.613996763
-68.3646189816296,154.1092656476127,1598.4051747047831,28.774998091056673,0.9679655666042272,33.178279965193596,30,-1.5707963267948966,14306.629324436743,-284.350234708214,1887444.3997160478
-36.69476444601391,73.5891846924718,1260.8958737335822,13.744164817801286,0.9944007896476794,6.783664928992174,30,-1.5707963267948966,14306.629324436743,-337.5093009712009,361222.30722162477
-68.62901058823607,-168.53798536872918,1748.575933249894,17.72952495971055,0.4518216826697596,34.47253566125956,30,1.5707963267948966,14306.629324436743,487.68005951631176,32161421.01138913
-32.76302770908431,-120.7101036607514,586.0405690155934,25.73167932580664,0.0708697781842083,-10.386172020791404,30,-1.5707963267948966,14306.629324436743,-1162.5353642343007,63882531.22676435
-15.432660987359412,43.73222453991488,1697.8871106258364,13.716703600615713,0.2927940314405188,19.667050690485972,30,1.5707963267948966,14306.629324436743,1111.846541610243,43603988.05353532
-78.45345065721881,27.80229189750034,1235.7533838350475,28.556234304982084,0.1523547056877304,6.415825169769509,30,-1.5707963267948966,14306.629324436743,-462.13372679078884,54756614.32353645
34.64498148660357,-94.35858430517688,26.47371551779898,17.272534861346173,0.4174863747960118,-15.410793858182876,30,-1.5707963267948966,14306.629324436743,-1209.2796683172485,40836256.33967943
11.988261757183524,156.31703925292578,694.4670358644391,24.623013621039448,0.131289328473256,21.787788679150033,30,1.5707963267948966,14306.629324436743,667.9933203466402,53174156.27347703
-42.22989163089983,41.02774414772256,296.28172189633005,27.26531155238215,0.604117804020882,-5.156074667650778,30,-1.5707963267948966,14306.629324436743,-398.1853139681091,26684612.558747724
4.184649624005942,12.827809088984992,1963.6587796365063,24.465714563057062,0.3828080591578541,-17.623068645228937,30,1.5707963267948966,14306.629324436743,1667.3770577401763,43644100.946931615
-73.09070806348049,32.36759148764554,956.740614079976,4.782433903468678,0.89538588428821,-16.403342105025605,30,-1.5707963267948966,14306.629324436743,-1006.9181655565303,7362334.228486805
13.670369200112276,82.84393062603709,994.7827309973254,18.866953171851012,0.967794671798502,-16.33528777599276,30,1.5707963267948966,14306.629324436743,38.042116917349404,2265881.54990383
77.27331556371854,-67.69980162734333,1278.9450327974473,11.953027758590313,0.5468849016694222,34.463977449102366,30,1.5707963267948966,14306.629324436743,284.1623018001219,26584841.52592281
-32.65758855876174,-36.64041760220693,737.169212259235,1.881388560700371,0.2748235698675966,24.393035069746063,30,-1.5707963267948966,14306.629324436743,-541.7758205382123,43997117.68152786
30.133868393462706,-104.45625036895603,273.8005433711979,12.72096755669526,0.5922304187618368,33.8837414328241,30,-1.5707963267948966,14306.629324436743,-463.3686688880371,23969888.644840762
-66.27638476720941,-112.97051788307898,1644.235466388491,7.760522006682232,0.8967611582244098,20.35493867779128,30,1.5707963267948966,14306.629324436743,1370.4349230172932,6350349.455859018
38.93889674134181,159.9740603942161,379.69582380551594,25.471149252855323,0.4067333458357483,11.736395741852988,30,-1.5707963267948966,14306.629324436743,-1264.539642582975,37603875.5010164
-37.9069032695038,86.23828621774351,1022.637965092912,0.9991387964008858,0.5520782766919708,-1.7332181391573052,30,1.5707963267948966,14306.629324436743,642.9421412873961,29809300.103403132
-57.02555483871897,-3.4348288976758568,448.6340579494785,28.769481655904208,0.2716527676061459,39.87773507972041,30,-1.5707963267948966,14306.629324436743,-574.0039071434335,41988869.44806199
15.572328265814974,-98.13073392960364,195.6889689880681,10.661065454157889,0.455444149450027,1.7313435363633616,30,-1.5707963267948966,14306.629324436743,-252.94508896141042,35780760.9959263
-86.38064168625117,-88.43166656265853,1724.3830348433669,10.701206712076289,0.4017135353795986,8.238936952834571,30,1.5707963267948966,14306.629324436743,1528.6940658552987,38396426.61942677
59.209205259125355,-159.10950228340477,1945.8389780462603,0.4898550805112367,0.248413465082971,2.694710495407705,30,1.5707963267948966,14306.629324436743,221.45594320289342,49210446.06268657
-89.15481428534153,-23.61001479907651,1921.669316126,5.556969757085518,0.5058663838253084,38.77161576012752,30,-1.5707963267948966,14306.629324436743,-24.169661920260296,28588297.984219342
